Gene ID	normal_1656639	neoplasm_1656641	normal_1656634	normal_1656636	normal_1656635	neoplasm_1656647	neoplasm_1656645	normal_1656638	normal_1656637	neoplasm_1656646	neoplasm_1656642	neoplasm_1656644	neoplasm_1656643	normal_1656640
ENSG00000119900	271	509	569	450	370	195	391	192	402	493	391	495	413	438
ENSG00000119906	1451	1186	1248	1231	893	1053	951	1007	1410	1103	568	998	1379	707
ENSG00000119912	1156	774	1522	1207	877	934	772	807	1036	629	627	471	890	927
ENSG00000119913	12	1	84	3	8	1	0	12	13	0	0	2	0	16
ENSG00000119915	0	1	1	7	0	1	1	0	0	0	0	2	0	3
ENSG00000119917	519	607	668	618	237	859	403	278	294	583	176	1114	414	779
ENSG00000119919	3	0	0	0	1	14	1	2	0	11	0	4	0	0
ENSG00000119922	269	514	680	559	234	993	1065	286	157	720	714	1938	363	818
ENSG00000119927	2622	197	6035	9035	5021	3422	150	5097	7043	71	144	487	54	12493
ENSG00000119929	419	134	466	491	430	268	131	391	611	175	188	134	206	440
ENSG00000119938	797	72	3722	10253	10429	137	235	868	1106	84	111	431	69	1722
ENSG00000119943	196	651	753	202	394	591	315	189	722	365	417	802	224	196
ENSG00000119946	22	121	43	39	10	1355	715	19	75	277	709	461	925	66
ENSG00000119950	1243	1011	2207	1602	1173	986	505	1348	1588	736	582	414	450	1425
ENSG00000119953	586	435	790	700	549	436	370	649	737	490	344	376	682	351
ENSG00000119965	213	156	245	201	95	102	215	156	314	134	111	112	212	161
ENSG00000119969	95	212	92	52	31	125	164	40	146	85	200	265	283	56
ENSG00000119973	0	0	0	2	0	2	0	1	1	0	0	0	0	0
ENSG00000119977	776	781	979	740	487	799	570	645	916	771	597	533	832	654
ENSG00000119979	434	196	427	373	459	352	206	292	403	225	213	205	395	439
ENSG00000119986	361	65	701	692	629	340	107	962	803	76	91	423	84	741
ENSG00000120008	1924	2137	2392	1855	1703	2524	1568	1363	2116	1547	1278	1244	1722	1756
ENSG00000120029	681	424	787	620	601	1036	368	672	875	488	348	380	500	669
ENSG00000120049	44	67	57	16	47	159	93	77	141	48	79	122	82	90
ENSG00000120051	14	4	18	18	10	1	5	3	19	4	16	16	8	6
ENSG00000120053	13441	1538	18622	12230	11867	6287	1312	23981	10910	748	853	1659	708	5734
ENSG00000120054	3410	1	1974	3340	2486	106	23	2488	1226	16	29	35	26	1596
ENSG00000120055	12	2	1	2	4	27	7	2	11	8	5	16	15	4
ENSG00000120057	285	531	677	127	383	2631	31	76	669	229	27	340	669	830
ENSG00000120063	1110	1143	1770	1989	2133	840	852	1643	1430	1476	1463	473	1658	1041
ENSG00000120068	0	12	0	0	0	0	2	0	1	3	56	3	89	0
ENSG00000120071	1364	1493	1541	1845	1264	1775	1526	1488	1901	1867	1219	948	2057	1470
ENSG00000120075	7	135	18	13	24	8	44	15	19	45	164	413	173	16
ENSG00000120088	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000120093	110	790	177	113	211	124	160	177	745	549	430	680	706	195
ENSG00000120094	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120129	4086	1594	14293	16679	10776	2892	1262	21171	25211	7064	1237	8930	3836	14377
ENSG00000120137	2196	1367	3931	3905	2530	1226	1020	2761	2438	1701	685	746	2085	3248
ENSG00000120149	0	46	3	0	2	3	39	4	12	5	0	5	16	0
ENSG00000120156	441	198	686	644	313	166	47	401	339	235	49	175	142	873
ENSG00000120158	1643	145	4158	2859	1874	113	141	2372	6197	227	205	224	142	3916
ENSG00000120159	559	373	699	681	435	105	194	637	825	323	319	146	210	384
ENSG00000120160	0	7	1	2	11	1	4	0	0	4	4	3	0	0
ENSG00000120162	172	1584	357	164	169	295	609	74	287	917	912	434	511	156
ENSG00000120210	3	1	8	6	2	0	1	0	10	7	2	5	1	2
ENSG00000120211	0	0	0	0	0	0	2	0	0	0	0	1	0	0
ENSG00000120215	34	19	37	28	5	11	17	23	8	21	6	1	8	34
ENSG00000120217	250	32	244	374	388	30	58	121	110	64	87	142	21	154
ENSG00000120235	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120251	7	0	0	0	0	2	1	0	0	3	0	1	8	0
ENSG00000120253	701	418	637	383	407	391	486	305	923	338	759	458	430	612
ENSG00000120254	115	300	135	115	222	135	429	53	340	201	561	616	249	56
ENSG00000120256	28	33	39	30	12	39	30	13	17	23	31	45	13	40
ENSG00000120262	46	49	92	47	27	9	11	30	40	74	18	14	40	43
ENSG00000120265	718	307	955	1010	654	256	381	595	721	303	615	262	359	869
ENSG00000120278	436	598	760	705	643	145	225	452	991	387	463	391	212	483
ENSG00000120279	186	226	444	355	332	61	58	308	533	75	50	112	52	294
ENSG00000120280	49	48	64	96	62	20	29	25	90	39	23	18	9	40
ENSG00000120289	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120306	826	1229	1026	908	658	1035	791	881	1457	740	1097	810	1072	688
ENSG00000120314	927	630	953	750	599	1094	884	639	1024	696	703	915	870	729
ENSG00000120318	363	683	514	477	640	539	879	405	1864	302	937	1415	391	553
ENSG00000120322	1	89	9	2	17	36	246	0	8	91	253	97	125	3
ENSG00000120324	15	108	12	4	7	59	232	5	26	58	135	74	83	4
ENSG00000120327	38	511	114	70	63	96	514	70	90	326	518	243	829	46
ENSG00000120328	4	47	17	15	26	25	133	10	12	61	158	51	145	9
ENSG00000120329	2	1	2	1	9	2	7	0	5	2	4	10	3	3
ENSG00000120332	27	45	118	96	97	46	21	50	218	33	3	26	21	125
ENSG00000120333	542	360	640	507	417	461	375	377	473	403	441	278	277	498
ENSG00000120334	41	89	52	21	35	76	71	23	36	71	98	51	127	24
ENSG00000120337	8	17	7	34	65	1	9	3	31	36	66	0	7	4
ENSG00000120341	167	14	223	230	113	19	22	333	302	32	31	14	41	264
ENSG00000120370	373	347	328	229	259	1116	324	413	430	259	437	249	274	239
ENSG00000120436	0	6	0	0	4	0	0	1	0	0	0	0	1	1
ENSG00000120437	1641	125	1532	2071	2003	64	80	2018	696	84	67	55	189	1171
ENSG00000120438	2901	1305	3245	2388	2207	1342	1529	2061	2493	1242	2335	943	1603	2066
ENSG00000120440	124	4	50	78	203	8	6	169	295	7	1	3	1	92
ENSG00000120451	1792	1627	1996	2843	1898	897	928	1271	1857	1540	1417	934	1946	1522
ENSG00000120457	36	90	99	20	135	31	39	24	29	49	36	16	9	33
ENSG00000120458	454	408	457	295	334	173	263	362	1062	331	479	395	329	250
ENSG00000120471	21	2	4	3	0	0	2	6	6	0	0	9	4	9
ENSG00000120498	0	1	7	0	3	0	2	3	7	2	3	1	1	0
ENSG00000120500	15	26	25	24	6	8	22	30	18	26	11	17	10	11
ENSG00000120509	381	420	459	308	279	352	406	351	490	333	578	422	330	321
ENSG00000120519	363	114	359	409	301	180	134	356	373	121	180	105	154	325
ENSG00000120526	216	212	311	231	179	374	379	209	220	286	189	153	219	178
ENSG00000120533	1430	791	1643	1358	1153	651	1010	1132	2222	730	615	424	674	839
ENSG00000120539	259	329	367	277	226	138	203	221	349	224	249	140	399	133
ENSG00000120549	2316	1762	2295	3584	2820	3680	913	3503	3894	1426	1277	1050	1409	2517
ENSG00000120555	17	13	1	12	5	15	4	4	17	11	7	11	5	5
ENSG00000120563	4	0	0	0	0	0	0	8	0	0	0	0	0	16
ENSG00000120594	426	2494	861	458	500	451	384	194	472	4497	623	607	687	753
ENSG00000120616	527	711	960	825	826	1303	579	867	1183	858	435	422	891	689
ENSG00000120645	20	18	47	38	34	2	4	15	247	22	9	25	7	51
ENSG00000120647	73	154	143	81	46	147	64	43	180	142	91	50	164	103
ENSG00000120656	293	140	320	228	257	96	174	312	405	120	106	186	132	265
ENSG00000120658	13	79	15	7	5	22	49	6	22	92	5	62	35	5
ENSG00000120659	66	197	158	264	108	34	128	163	414	153	180	159	100	47
ENSG00000120662	410	188	557	411	276	144	282	411	833	130	268	321	129	349
ENSG00000120664	7	4	6	5	7	3	9	9	8	9	0	3	11	1
ENSG00000120669	0	3	0	0	0	0	1	0	0	0	0	3	0	0
ENSG00000120675	1118	431	945	987	649	286	615	886	537	486	347	909	404	531
ENSG00000120685	1033	815	763	851	859	614	849	635	1142	518	342	662	554	720
ENSG00000120686	1614	1263	1845	1856	1404	487	1402	1421	2364	865	799	1222	790	941
ENSG00000120688	405	362	524	423	312	120	271	346	575	253	143	228	181	247
ENSG00000120690	1342	1508	1969	2209	1370	1046	1192	1284	1369	1164	591	858	1054	1236
ENSG00000120693	84	158	203	169	87	51	193	147	240	322	79	119	89	136
ENSG00000120694	1540	1006	1943	971	954	1188	1652	1054	2420	972	776	1258	775	790
ENSG00000120696	148	116	303	206	131	218	94	165	252	71	48	83	58	352
ENSG00000120697	623	448	727	789	375	351	465	582	339	309	289	299	340	539
ENSG00000120699	654	541	556	409	523	235	385	490	1002	321	358	371	414	375
ENSG00000120705	2509	1320	2911	2700	2655	1364	1686	2606	3851	1689	1031	1446	2102	1196
ENSG00000120708	9440	5984	9602	7162	6068	1343	15988	6309	8659	6150	9170	5554	9083	4146
ENSG00000120709	461	761	620	803	644	758	702	608	1081	678	436	407	656	473
ENSG00000120725	1714	729	1562	1432	983	1132	604	1233	1397	693	571	819	1005	1696
ENSG00000120727	784	451	1095	957	790	839	545	788	533	431	405	343	560	796
ENSG00000120729	10	1	24	17	31	0	0	4	20	3	1	18	0	7
ENSG00000120733	1336	1936	1583	1661	1328	2504	2019	1248	1883	2069	1388	1663	1868	1461
ENSG00000120738	7809	1090	9204	17958	16494	2581	6162	12327	19498	13802	681	3739	1637	7241
ENSG00000120742	3612	2194	4614	4585	2886	1468	2371	3594	4169	1929	2130	1476	2471	4965
ENSG00000120756	689	3256	1052	1176	594	849	1803	614	211	1385	1221	440	1345	671
ENSG00000120784	111	304	147	140	66	165	47	67	135	210	36	92	194	101
ENSG00000120798	1615	712	1514	1453	1428	398	633	1485	3124	446	613	564	942	954
ENSG00000120800	584	438	658	590	506	750	594	360	473	631	652	549	1093	378
ENSG00000120802	1605	894	3123	4105	898	719	1042	2158	2283	655	906	638	1724	1057
ENSG00000120805	1253	1048	1502	1586	960	1210	1317	1522	1158	1048	1721	689	1557	1155
ENSG00000120820	38	464	167	58	61	59	45	51	122	352	89	220	85	82
ENSG00000120832	778	261	645	945	559	222	414	709	1551	279	651	246	466	473
ENSG00000120833	4367	410	7595	10271	3223	221	168	1612	8884	363	538	246	540	876
ENSG00000120837	801	450	1168	672	518	443	401	506	1101	476	368	330	612	654
ENSG00000120860	434	229	571	489	358	163	233	402	774	226	255	279	401	380
ENSG00000120868	209	456	476	509	282	327	340	195	345	296	395	234	484	380
ENSG00000120875	74	233	80	116	87	900	1743	54	89	1017	835	706	413	95
ENSG00000120885	119176	9037	137919	133727	96140	27064	3516	100540	68898	13350	28261	6186	6546	137204
ENSG00000120889	5356	2123	3749	4975	5418	1824	3133	4388	6740	1977	3053	2193	1882	2438
ENSG00000120896	2538	993	2793	2671	2406	1475	421	2664	5128	992	1131	1149	1039	3299
ENSG00000120899	1377	396	1310	1315	1012	349	326	1218	1662	292	404	404	324	1907
ENSG00000120903	0	1	1	2	0	0	0	0	1	0	0	0	0	2
ENSG00000120907	3207	4	4402	5906	1424	12	3	2689	2508	5	1	89	7	3020
ENSG00000120910	308	187	440	371	342	176	132	262	445	194	208	135	141	287
ENSG00000120913	454	274	478	607	431	325	122	356	516	286	156	277	139	1121
ENSG00000120915	5420	723	8785	7288	4468	458	236	6583	5437	163	352	241	130	12477
ENSG00000120925	589	625	760	839	316	690	506	434	487	752	743	297	813	843
ENSG00000120937	0	3	0	0	0	0	0	1	0	2	0	1	1	0
ENSG00000120942	503	357	505	505	378	348	254	349	563	327	150	194	247	581
ENSG00000120948	2391	939	2801	1729	1672	831	921	1656	3208	1011	875	1022	973	1478
ENSG00000120949	8	11	14	10	24	3	3	13	10	2	9	9	7	11
ENSG00000120952	0	0	0	0	0	0	1	0	0	0	0	1	0	1
ENSG00000120963	968	935	1214	1036	875	1321	1345	901	1351	1099	1504	979	1217	1017
ENSG00000120992	1094	970	1752	1846	1020	1273	725	988	1429	420	890	305	1014	1372
ENSG00000121005	17	34	108	57	39	22	7	39	49	33	7	38	6	71
ENSG00000121022	1235	962	1328	923	833	2018	774	764	1373	473	843	678	855	1044
ENSG00000121039	1433	232	1912	2003	1567	871	1377	1932	2207	305	968	337	576	2977
ENSG00000121053	12	5	11	15	9	8	10	3	13	3	2	2	10	12
ENSG00000121057	3067	883	2691	2944	1868	1704	1408	2667	2984	860	1758	1244	925	3912
ENSG00000121058	356	237	413	394	295	237	316	369	406	284	237	170	331	245
ENSG00000121060	3118	765	1933	1418	2293	864	991	3026	2028	603	748	884	795	2658
ENSG00000121064	579	371	712	631	521	398	230	369	709	532	556	304	184	762
ENSG00000121067	940	686	1460	1295	983	430	646	1011	1510	650	584	527	678	934
ENSG00000121068	330	2025	477	207	228	933	590	275	1535	1788	794	1251	961	771
ENSG00000121073	1538	628	1071	1447	801	627	895	1266	1528	603	1115	772	1015	1082
ENSG00000121075	0	2	2	0	0	2	66	0	6	2	0	0	21	0
ENSG00000121089	73	39	50	59	54	28	64	53	322	76	49	100	56	29
ENSG00000121101	46	10	41	25	21	12	8	49	52	20	1	12	5	28
ENSG00000121104	171	102	353	320	241	127	104	312	330	150	93	118	81	753
ENSG00000121152	10	94	35	23	25	40	253	19	29	117	165	52	282	18
ENSG00000121207	123	7	458	338	160	189	193	246	410	129	232	143	25	262
ENSG00000121210	1362	296	1855	3264	1592	239	206	1443	2666	360	281	313	288	1432
ENSG00000121211	28	11	42	10	8	4	18	8	13	16	32	14	37	2
ENSG00000121236	10	147	32	40	27	18	242	11	22	123	141	157	160	12
ENSG00000121270	149	5	184	148	98	11	10	143	77	8	13	2	18	312
ENSG00000121274	370	250	694	494	374	233	264	489	550	249	312	157	196	632
ENSG00000121281	297	522	314	340	310	862	164	155	226	412	236	275	307	807
ENSG00000121289	252	648	272	208	162	554	692	152	299	900	601	449	852	193
ENSG00000121297	79	311	155	127	250	80	72	105	370	288	141	195	303	100
ENSG00000121310	34460	3111	32854	20865	15402	5476	4054	20811	45916	2718	4954	3079	2656	38216
ENSG00000121314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121316	226	156	288	433	221	75	158	189	218	122	89	120	90	153
ENSG00000121318	8	17	14	5	3	9	10	8	14	8	4	7	6	8
ENSG00000121335	0	0	3	0	0	0	0	0	0	0	0	0	1	0
ENSG00000121350	297	172	453	276	338	334	182	213	369	299	181	126	376	280
ENSG00000121351	49	0	89	28	26	1	0	45	68	1	0	0	0	23
ENSG00000121361	754	112	2079	1027	606	57	44	997	835	89	28	132	60	2326
ENSG00000121377	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ENSG00000121380	24	1	40	94	26	13	5	46	52	1	1	5	0	13
ENSG00000121381	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000121388	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000121390	516	478	578	533	559	448	472	497	836	479	281	385	532	382
ENSG00000121406	105	262	94	97	91	295	256	96	225	248	39	121	214	102
ENSG00000121410	329	10	178	219	112	6	4	236	177	2	0	7	5	65
ENSG00000121413	439	434	510	605	493	345	47	288	615	640	158	236	827	210
ENSG00000121417	353	423	498	367	270	335	370	388	621	218	141	303	274	194
ENSG00000121440	25	552	152	83	143	67	64	45	154	259	129	226	86	100
ENSG00000121446	15	0	22	7	0	1	2	5	6	0	0	0	0	6
ENSG00000121454	82	85	109	53	37	157	124	82	75	65	82	63	81	72
ENSG00000121481	217	187	258	217	218	209	223	169	247	218	103	153	237	146
ENSG00000121486	633	415	877	655	376	582	377	448	664	445	470	277	405	639
ENSG00000121542	171	300	216	212	163	135	200	177	434	204	139	259	241	225
ENSG00000121552	253	37	140	159	236	1	12	241	245	24	13	23	7	214
ENSG00000121570	16	0	18	22	8	0	0	20	39	0	0	4	0	41
ENSG00000121577	42	74	91	29	17	19	58	27	130	41	19	105	55	48
ENSG00000121578	455	443	616	456	410	335	910	397	700	562	1219	647	1095	552
ENSG00000121579	1671	1756	2789	2424	1657	1125	1535	1440	1428	1492	914	785	1704	1990
ENSG00000121594	37	16	21	64	49	7	17	29	21	21	19	6	9	19
ENSG00000121621	12	49	10	11	7	21	79	5	2	44	21	46	99	4
ENSG00000121634	0	0	0	0	0	0	0	0	6	0	0	0	0	0
ENSG00000121644	723	749	1093	783	585	727	680	601	820	570	765	412	544	534
ENSG00000121653	176	74	182	200	122	245	143	142	190	213	78	112	179	295
ENSG00000121671	1656	804	4930	3614	1813	824	426	2120	6170	929	287	899	434	4302
ENSG00000121680	595	272	778	597	596	313	366	666	1053	298	187	537	364	1033
ENSG00000121690	2436	34	3740	3775	3122	10	38	4107	8032	41	78	146	46	1044
ENSG00000121691	16902	1084	20161	29236	11067	1932	1366	18521	12102	1712	538	840	1254	36904
ENSG00000121716	259	636	1480	157	174	226	753	1351	2616	166	94	1455	253	211
ENSG00000121741	1541	2517	1912	2139	2160	1121	1438	1960	2706	1292	1509	1616	1251	1070
ENSG00000121742	0	2	0	23	1	0	0	2	0	1	0	0	0	0
ENSG00000121743	10	16	0	2	4	11	6	0	19	20	1	6	12	5
ENSG00000121749	1426	689	1663	1976	1783	464	960	1147	1336	644	785	652	808	923
ENSG00000121753	9	123	8	5	7	13	54	7	37	145	164	97	63	11
ENSG00000121764	1	0	5	1	5	0	1	3	6	2	0	2	2	2
ENSG00000121766	141	195	223	186	188	112	270	211	324	130	130	151	139	223
ENSG00000121769	94	34	280	104	247	34	38	62	120	46	45	48	21	170
ENSG00000121774	1895	2504	2477	2354	2140	1531	2487	1842	2162	2770	1521	1089	2798	1438
ENSG00000121775	254	249	209	190	231	168	164	226	428	205	150	191	150	348
ENSG00000121797	53	30	71	99	86	18	35	34	104	25	40	182	13	60
ENSG00000121807	34	63	72	68	56	66	16	25	65	67	42	18	34	312
ENSG00000121851	323	87	355	312	173	88	82	392	463	70	242	176	59	340
ENSG00000121853	0	0	0	0	0	0	0	0	0	2	0	0	0	1
ENSG00000121858	2024	2553	2305	2422	1654	740	2093	1612	1114	1479	3599	3687	1405	5284
ENSG00000121864	553	363	538	583	426	311	419	418	647	343	145	228	306	390
ENSG00000121871	308	1	345	1712	384	1	0	283	1475	4	1	5	0	39
ENSG00000121879	470	617	913	813	607	421	532	522	563	626	258	347	541	528
ENSG00000121892	2305	2140	3384	3213	2596	2008	1910	2113	3290	1939	1441	817	2544	2381
ENSG00000121895	68	217	129	47	62	767	1769	33	205	121	279	57	187	85
ENSG00000121897	601	328	938	479	508	258	325	336	646	235	264	199	241	655
ENSG00000121898	65	204	140	104	62	134	28	64	187	386	101	482	203	128
ENSG00000121900	141	470	160	84	99	894	939	78	205	395	623	504	358	94
ENSG00000121903	22	117	45	14	16	89	132	12	20	113	31	37	56	28
ENSG00000121904	5	395	2	7	18	274	18	21	36	208	24	52	147	10
ENSG00000121905	0	6	3	3	2	2	21	0	0	2	4	6	0	0
ENSG00000121931	206	196	268	199	149	81	147	206	257	153	114	192	105	169
ENSG00000121933	71	30	251	185	265	18	17	42	229	13	6	44	31	94
ENSG00000121940	468	387	681	627	425	408	479	380	413	540	381	178	638	534
ENSG00000121957	203	243	274	154	184	131	415	125	242	808	294	162	285	144
ENSG00000121964	213	301	346	296	271	109	153	265	511	268	241	201	147	203
ENSG00000121966	328	2379	2577	1264	1239	514	656	546	2047	1751	1184	1667	559	1601
ENSG00000121988	129	86	156	113	98	63	81	139	165	105	60	49	133	171
ENSG00000121989	352	233	434	461	375	503	320	394	652	394	384	241	196	378
ENSG00000122008	676	469	812	553	585	377	296	407	638	632	475	165	550	441
ENSG00000122012	12	2	2	6	13	5	1	4	13	0	0	4	1	13
ENSG00000122025	14	24	77	41	33	14	4	34	117	73	1	101	140	62
ENSG00000122026	3395	3208	4092	4244	2935	2458	3710	3183	3695	3514	2426	2544	2829	2793
ENSG00000122033	692	517	783	646	505	249	582	690	898	324	374	579	282	485
ENSG00000122034	2410	774	2414	2180	2144	621	1278	1740	2566	516	846	1521	464	1837
ENSG00000122035	287	90	205	322	636	55	9	260	291	62	29	103	33	164
ENSG00000122042	1324	934	2007	2120	1556	496	807	1231	1375	749	641	401	397	1462
ENSG00000122043	0	0	0	0	0	1	1	1	0	0	1	0	0	0
ENSG00000122068	1172	761	1575	1453	1123	476	690	847	1054	696	266	397	586	867
ENSG00000122085	683	532	750	688	539	480	303	622	1005	399	328	462	461	691
ENSG00000122121	720	3	2779	1872	548	2	2	829	4	3	1	2	3	3113
ENSG00000122122	255	191	249	273	282	180	116	173	252	183	141	125	68	614
ENSG00000122126	1507	1476	1387	1316	1597	853	968	1556	2641	1560	1048	555	1239	1024
ENSG00000122133	0	26	0	0	0	0	0	7	0	71	22	998	1296	0
ENSG00000122136	0	16	0	0	0	1	1	0	6	1	0	9	1	0
ENSG00000122140	866	514	759	822	572	319	318	635	1147	424	197	494	707	1080
ENSG00000122145	0	0	0	0	0	0	1	0	0	0	0	0	3	0
ENSG00000122176	359	1704	582	339	541	692	289	239	536	2812	861	964	657	325
ENSG00000122180	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000122188	36	35	54	43	53	25	10	45	28	33	12	17	13	125
ENSG00000122194	81638	104	85574	107942	51394	33	121	64609	18522	27	39	1259	99	99689
ENSG00000122203	2060	1455	3712	2465	1404	1564	1824	1638	2441	1626	1316	1055	1833	3034
ENSG00000122218	5255	3443	5544	5414	4357	6113	4169	5291	7089	3780	4168	2277	3659	5194
ENSG00000122223	76	18	120	88	89	19	6	97	176	18	2	22	7	214
ENSG00000122224	109	35	276	65	157	25	8	42	111	52	28	17	15	129
ENSG00000122254	27	9	186	25	66	2	29	7	16	10	23	28	7	6
ENSG00000122257	2721	1672	2554	2467	1898	944	1238	2641	3990	1567	1266	1300	1332	1486
ENSG00000122299	1599	1063	1712	1379	1639	920	1071	1091	1893	994	1292	821	1066	1103
ENSG00000122304	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122335	182	160	193	176	166	606	161	183	242	176	287	116	285	157
ENSG00000122359	2628	4039	2959	2202	2342	7409	3469	1634	2384	4183	2764	3611	3884	1914
ENSG00000122367	14	31	16	17	6	18	24	12	138	51	15	105	38	51
ENSG00000122375	0	0	0	0	0	0	0	0	0	1	0	2	0	0
ENSG00000122376	872	361	982	1130	663	709	429	987	1123	408	259	325	435	725
ENSG00000122378	2494	860	3739	3877	1958	1297	676	3442	2827	764	1156	423	1694	3142
ENSG00000122386	356	220	217	206	167	438	250	176	701	216	339	290	222	262
ENSG00000122390	1579	975	1665	1475	1092	1320	790	1338	3110	1024	1011	1055	1021	2192
ENSG00000122406	8282	8696	9361	9261	8031	11986	12675	8462	10627	11952	9893	4359	13540	8304
ENSG00000122417	353	608	471	465	384	297	1137	204	853	684	1073	525	746	240
ENSG00000122420	96	101	77	41	25	269	1070	33	17	348	432	9	702	46
ENSG00000122432	50	32	60	30	18	19	24	12	93	22	32	12	20	52
ENSG00000122435	445	328	442	283	317	403	427	283	628	336	444	217	415	294
ENSG00000122477	98	29	62	37	62	17	63	56	144	26	40	19	21	21
ENSG00000122481	152	99	248	106	81	83	104	111	357	88	116	52	102	103
ENSG00000122482	883	857	1302	1122	841	746	891	890	1190	1140	373	302	1209	670
ENSG00000122483	251	160	252	216	120	15	110	215	302	98	57	65	128	109
ENSG00000122484	508	627	812	630	398	461	1019	517	554	778	333	210	683	502
ENSG00000122490	3123	428	4155	3673	3948	503	507	3343	8168	495	276	688	577	5461
ENSG00000122507	230	256	351	214	154	210	239	179	304	230	210	202	194	204
ENSG00000122512	123	211	204	161	103	148	293	183	213	350	220	149	484	165
ENSG00000122515	3259	3642	2928	2558	2639	3707	4149	2659	7314	3410	5030	5291	2476	3371
ENSG00000122543	0	1	4	0	0	0	0	6	0	5	2	1	5	6
ENSG00000122545	1712	2416	2723	2010	1935	970	2506	1468	1909	2548	2478	1805	1787	1245
